Year,HaveWorkedLanguage,HaveWorkedFramework,HaveWorkedDatabase,HaveWorkedPlatform
2017,C#; JavaScript,AngularJS; Node.js; React,MongoDB; MySQL,Android; Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi; WordPress; Amazon Web Services (AWS)
2017,,,,
2017,C; C++; PHP; Python; SQL,,MySQL; SQLite,Windows Desktop; Linux Desktop; SharePoint
2017,,,,
2017,C#,,SQLite,Windows Desktop
2017,,,,
2017,,,,
2017,C++; CoffeeScript; PHP,AngularJS; Node.js,SQL Server; MySQL,Linux Desktop; Amazon Web Services (AWS)
2017,,,,
2017,Java; Swift,,MongoDB,Android; iOS
2017,C#; SQL; VB.NET,.NET Core,SQL Server,Windows Desktop
2017,JavaScript; SQL; VB.NET,,SQL Server,Windows Desktop
2017,C#; Java; JavaScript; PHP; SQL,.NET Core,SQL Server; MySQL; PostgreSQL; Oracle,Windows Desktop; Linux Desktop; SharePoint
2017,JavaScript; Python; SQL,,MySQL; PostgreSQL; SQLite,Linux Desktop
2017,,,,
2017,C; C#; Java; Matlab; PHP; SQL,,MySQL; Oracle; SQLite,Android; Windows Desktop
2017,,,,
2017,C; C++; C#; Java; JavaScript,AngularJS; Node.js; .NET Core,MongoDB; MySQL; SQLite,Linux Desktop
2017,C#; JavaScript; SQL,.NET Core,,Windows Desktop
2017,,,,
2017,,,,
2017,JavaScript; Objective-C; Swift,,,iOS
2017,JavaScript; PHP; SQL,,SQL Server; MySQL,
2017,C; Java; Swift,Firebase,SQLite,iOS
2017,JavaScript; PHP,,MySQL,Linux Desktop
2017,JavaScript; PHP; SQL,,MySQL,
2017,JavaScript; PHP,AngularJS; Node.js; Cordova; Firebase,,WordPress
2017,Groovy; Java,Node.js,Oracle,
2017,JavaScript; Perl,AngularJS; Firebase; .NET Core,PostgreSQL; SQLite,iOS; Amazon Web Services (AWS)
2017,Java; JavaScript; Objective-C; PHP; Swift,,MySQL; SQLite,Android; iOS; WordPress; Amazon Web Services (AWS)
2017,C; C++; Java; JavaScript,AngularJS; Node.js; Cordova; .NET Core,MongoDB; Redis; MySQL; PostgreSQL; SQLite,Windows Desktop; Linux Desktop; Mac OS; Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,Java,,Oracle,Linux Desktop; Mac OS; Raspberry Pi
2017,,,,
2017,Java; JavaScript,,MySQL,Windows Desktop; Microsoft Azure
2017,,,,
2017,C; C++,,Oracle,
2017,,,,
2017,Java; JavaScript; SQL,AngularJS; Node.js; React; Cordova; Firebase,MySQL; Oracle; SQLite,Android; iOS; Amazon Web Services (AWS)
2017,C#; JavaScript; PHP; Ruby; SQL,AngularJS,SQL Server; MySQL,Windows Desktop; Linux Desktop; SharePoint; WordPress; Microsoft Azure
2017,C; C++; Lua,,PostgreSQL,iOS; Windows Desktop; Mac OS
2017,Assembly; C; C#; Haskell; Java; JavaScript; PHP; Python; SQL,.NET Core,SQL Server; MySQL,Linux Desktop
2017,,,,
2017,Python,,MySQL,Linux Desktop
2017,Java,,SQLite,Android
2017,,,,
2017,C#; JavaScript; Ruby; SQL,AngularJS; Node.js; .NET Core,Redis; SQL Server; PostgreSQL,Windows Desktop; Linux Desktop; Mac OS; WordPress; Amazon Web Services (AWS)
2017,,,,
2017,C#; JavaScript; SQL,.NET Core,SQL Server; MySQL; Oracle,
2017,,,,
2017,C#; Elixir; JavaScript; PHP; Ruby; SQL; TypeScript,AngularJS; Node.js,MongoDB; MySQL; PostgreSQL,Windows Desktop; Mac OS; Amazon Web Services (AWS)
2017,,,,
2017,,,,
2017,JavaScript; PHP; SQL,,MySQL,Arduino
2017,C; C++; Python,,,
2017,C; C++; C#; Java; JavaScript; PHP; SQL,,MongoDB; PostgreSQL; Oracle,Android; WordPress
2017,C; C++; C#; Hack; JavaScript; R; SQL; TypeScript,AngularJS; .NET Core,SQL Server; Oracle; SQLite,Windows Phone; Windows Desktop
2017,C++; C#; Java,,,Windows Desktop; Linux Desktop
2017,C#; Java,Xamarin; .NET Core,SQL Server; SQLite,Android
2017,,,,
2017,C; C++; C#; Java; JavaScript; PHP; SQL,,MySQL; Oracle,Android; Windows Desktop
2017,C#; JavaScript; SQL,.NET Core,SQL Server,
2017,PHP; Python; SQL,AngularJS; Node.js; Xamarin,MongoDB; MySQL,Linux Desktop; WordPress
2017,,,,
2017,C; C++; C#; Matlab; Python,,,Windows Desktop; Linux Desktop
2017,,,,
2017,JavaScript; PHP; SQL,,Redis; SQL Server; MySQL; SQLite,
2017,,,,
2017,C#; Java; JavaScript; Python,AngularJS; Cordova,MySQL,Android; Amazon Web Services (AWS)
2017,,,,
2017,,,,
2017,C; C++; Java; JavaScript; PHP; SQL,AngularJS; Node.js,MongoDB; MySQL,Windows Desktop; Linux Desktop
2017,Java; JavaScript; Python,AngularJS,,Android; Raspberry Pi; Salesforce
2017,JavaScript,Node.js,MongoDB; MySQL,Linux Desktop; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL; VB.NET,AngularJS; .NET Core,MongoDB; SQL Server,Android; Windows Phone; WordPress; Mainframe
2017,,,,
2017,Java; JavaScript,,MongoDB; Redis; PostgreSQL,Android
2017,Erlang; JavaScript; PHP; SQL,Node.js; Cordova,MongoDB; Redis; MySQL,Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,,,,
2017,,,,
2017,,,,
2017,,,,
2017,,,,
2017,,,,
2017,C#; VB.NET; VBA,.NET Core,MongoDB; SQLite,Windows Desktop; Amazon Web Services (AWS)
2017,C; C++; JavaScript; SQL,AngularJS; Node.js,MongoDB; Redis; PostgreSQL,Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,C++; C#; Java; Matlab; Python,Node.js; Xamarin; .NET Core,MongoDB; SQL Server; MySQL; PostgreSQL; Oracle,Android; Windows Desktop; Linux Desktop
2017,C; C++; C#; F#; JavaScript; SQL,AngularJS; Node.js; React; .NET Core,SQL Server; MySQL,Windows Desktop; Linux Desktop; Amazon Web Services (AWS)
2017,JavaScript; PHP; SQL,,MySQL,
2017,Java; JavaScript; Objective-C; Swift,Firebase,,Android; iOS
2017,,,,
2017,,,,
2017,C; C++; C#; Common Lisp; Java; JavaScript; PHP; SQL; VB.NET,Hadoop; Node.js; .NET Core,MongoDB; SQL Server; MySQL; SQLite,Android; WordPress
2017,JavaScript; PHP; SQL,,MySQL; SQLite,
2017,C; C#; Java; JavaScript; Objective-C; PHP; SQL; VB.NET; VBA; Visual Basic 6,AngularJS; .NET Core,SQL Server; PostgreSQL; SQLite,WordPress; Amazon Web Services (AWS)
2017,JavaScript; PHP; Ruby; SQL,Cordova,Redis; MySQL,Windows Desktop; Linux Desktop
2017,JavaScript; PHP; SQL,AngularJS; Cordova,MongoDB; MySQL,Linux Desktop
2017,C; Java; JavaScript; Objective-C; PHP; R; SQL,Hadoop,MySQL; SQLite,Android; Windows Desktop
2017,,,,
2017,C++; Java; JavaScript; Python,AngularJS; Node.js; Cordova,MongoDB,Android; iOS
2017,,,,
2017,,,,
2017,,,,
2017,Python; Swift,Firebase,SQL Server; MySQL; SQLite,iOS; Mac OS; Arduino
2017,,,,
2017,JavaScript; Python,AngularJS; Node.js,MongoDB; MySQL; PostgreSQL,
2017,Java,,SQL Server,Salesforce
2017,,,,
2017,,,,
2017,Assembly; C++; Java; JavaScript; PHP; Python; SQL; Swift,Node.js; Firebase,SQL Server; MySQL; Oracle; SQLite,Android; iOS; Linux Desktop; SharePoint
2017,,,,
2017,Java; JavaScript; PHP; Python; SQL,Node.js; React,MySQL,Android; iOS; WordPress
2017,,,,
2017,,,,
2017,C#; CoffeeScript; Go; Java; JavaScript; Ruby; Scala; Swift; TypeScript,AngularJS; Node.js; Cordova; Firebase; .NET Core,MongoDB; Redis; SQL Server; MySQL; PostgreSQL; SQLite,iOS; Windows Desktop; Linux Desktop; Mac OS; Amazon Web Services (AWS); Microsoft Azure
2017,,,,
2017,C#; CoffeeScript; Go; JavaScript; PHP; Python; Ruby; SQL,AngularJS; Node.js; Cordova,Redis; MySQL,Linux Desktop; Raspberry Pi; WordPress
2017,Java; JavaScript; SQL,,PostgreSQL,
2017,Python,,SQL Server; MySQL,
2017,C#; JavaScript,.NET Core,MongoDB; SQL Server; MySQL,
2017,JavaScript; Ruby,React,PostgreSQL; SQLite,
2017,Java; JavaScript; SQL,,MySQL,
2017,,,,
2017,Java; JavaScript; Objective-C; PHP,Node.js,MySQL,Android; iOS
2017,,,,
2017,PHP,,MySQL; SQLite,Windows Desktop; Linux Desktop; SharePoint
2017,C#; SQL; VBA,Xamarin; .NET Core,Oracle,
2017,C; PHP,,MySQL,Windows Desktop
2017,C#,,Cassandra; SQL Server; PostgreSQL,Windows Desktop
2017,JavaScript; PHP; SQL,Node.js; React,PostgreSQL,
2017,Java; JavaScript; SQL,Node.js,Oracle,Android; Linux Desktop
2017,,,,
2017,C#; JavaScript; TypeScript,AngularJS; Node.js; React; .NET Core,SQL Server; MySQL; SQLite,
2017,C#; JavaScript,.NET Core,SQL Server,Windows Desktop
2017,JavaScript,,,
2017,Java; SQL,Spark,MySQL,Android
2017,C++; CoffeeScript; Java; JavaScript; Lua; PHP; Python; Ruby; SQL; TypeScript,AngularJS; Node.js; React; Cordova,MongoDB; Redis; MySQL; PostgreSQL; Oracle; SQLite,Android; iOS; Windows Phone; Windows Desktop; Linux Desktop; WordPress; Amazon Web Services (AWS)
2017,,,,
2017,Go; Java; PHP; SQL,AngularJS; Xamarin; Firebase,MySQL; Oracle; SQLite,Android; Windows Desktop; Linux Desktop; Arduino; Raspberry Pi; WordPress
2017,,,,
2017,SQL,,Cassandra; SQL Server; MySQL; PostgreSQL,Amazon Web Services (AWS)
2017,C#; JavaScript,.NET Core,MongoDB; SQL Server,
2017,JavaScript; PHP; SQL; VB.NET; VBA,.NET Core,SQL Server; MySQL,Windows Desktop
2017,,,MySQL; Oracle,
2017,C#; Python; SQL; VBA,.NET Core,SQL Server,
2017,C++; C#; Elixir; Erlang; Haskell; Java; JavaScript; Matlab; PHP; Python; SQL,AngularJS; Node.js; .NET Core,Redis; MySQL; PostgreSQL; SQLite,Android; Windows Desktop; Linux Desktop; Raspberry Pi
2017,Java,,MySQL,Linux Desktop
2017,,,,
2017,C#; JavaScript; PHP; SQL,Node.js; .NET Core,MySQL,WordPress
2017,C#; JavaScript; PHP; SQL,,SQL Server; MySQL,Windows Desktop
2017,CoffeeScript; JavaScript; PHP,Node.js,MongoDB; Redis; SQL Server; MySQL; PostgreSQL; SQLite,iOS; Linux Desktop; Mac OS; Raspberry Pi; WordPress
2017,,,,
2017,Java; JavaScript,AngularJS; Cordova,MySQL; SQLite,Android
2017,,,,
2017,Python,,MySQL; PostgreSQL; SQLite,
2017,C; C++; Go; Java; SQL,Hadoop; Spark,MongoDB; Redis; PostgreSQL,Linux Desktop
2017,,,,
2017,Java,,SQL Server; SQLite,Windows Desktop
2017,Java; JavaScript; Python; SQL,Hadoop; Firebase,MongoDB; Redis; MySQL; SQLite,Arduino; Amazon Web Services (AWS); Microsoft Azure
2017,Java; Python,,,
2017,C#; JavaScript; SQL; TypeScript,AngularJS; Xamarin,SQL Server; SQLite,Android; iOS
2017,C#; JavaScript; PHP; Python; SQL,AngularJS; Node.js; Cordova,SQL Server; MySQL,Android; Raspberry Pi; Salesforce; WordPress
2017,Java; Python,,MySQL; Oracle,Windows Desktop; Linux Desktop
2017,,,,
2017,C#; JavaScript; SQL,,,
2017,Java,,MySQL,
2017,,,,
2017,Go; Java; JavaScript; PHP; SQL; Swift; TypeScript,AngularJS; Cordova,MongoDB; MySQL,iOS; Linux Desktop; Mac OS; Raspberry Pi
2017,,,,
2017,C; Python,,,
2017,,,,
2017,Assembly,,,
2017,Java; JavaScript; PHP; SQL,AngularJS,SQL Server; MySQL,WordPress
2017,,,,
2017,,,,
2017,Assembly; C#,.NET Core,,Windows Desktop
2017,,,,
2017,C#; JavaScript; SQL,AngularJS; .NET Core,SQL Server; Oracle; SQLite,
2017,,,,
2017,C; Python,,,
2017,,,,
2017,C; Python,,,Windows Desktop; Linux Desktop; Mac OS
2017,C#; JavaScript; PHP; Python; SQL,Node.js,MySQL,Android; Windows Desktop; Linux Desktop; WordPress; Amazon Web Services (AWS)
2017,JavaScript; PHP; SQL,,MySQL,WordPress
2017,C#; JavaScript,.NET Core,SQL Server; SQLite,Microsoft Azure
2017,PHP,,Redis; MySQL,Linux Desktop; Microsoft Azure
2017,,,,
2017,SQL; VB.NET; VBA,.NET Core,SQL Server,Windows Desktop
2017,,,,
2017,C; Java; JavaScript; PHP,AngularJS; Node.js,MongoDB; MySQL,Android; Windows Desktop; Raspberry Pi; WordPress
2017,C++; Python; R,,MongoDB,Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,Java; PHP,,MySQL; SQLite,Android
2017,,,,
2017,JavaScript; Python; SQL,Node.js,MongoDB; Redis; MySQL,Linux Desktop; Amazon Web Services (AWS)
2017,Java; JavaScript; PHP; SQL,React,MySQL; Oracle,iOS; Windows Desktop; WordPress
2017,,,,
2017,Assembly; C; C++; C#; JavaScript; Matlab,,,Windows Desktop
2017,,,,
2017,,,,
2017,,,,
2017,C; CoffeeScript; Go; Groovy; Java; JavaScript; SQL,AngularJS; React,MySQL,Android; Amazon Web Services (AWS)
2017,,,,
2017,,,,
2017,C++; Java; Python; Ruby,,MySQL,Android; Windows Desktop
2017,,,,
2017,,,,
2017,C#; Java,AngularJS; Cordova; Xamarin; Firebase; .NET Core,SQL Server; MySQL; SQLite,Android; Raspberry Pi
2017,Assembly; C; C++; C#; JavaScript; Objective-C; Ruby; Swift,.NET Core,SQL Server; MySQL; PostgreSQL; SQLite,iOS; Windows Desktop; Mac OS; Amazon Web Services (AWS)
2017,C; C++,,,Linux Desktop; Raspberry Pi
2017,,,,
2017,,,,
2017,C; C++; C#; Java; JavaScript; PHP; Python; Ruby; SQL,,SQL Server; MySQL; SQLite,Android; Windows Desktop; Linux Desktop; Arduino; Raspberry Pi; WordPress
2017,C#; JavaScript; PHP; SQL; TypeScript; VBA,AngularJS; .NET Core,SQL Server; MySQL; PostgreSQL,Windows Desktop; Linux Desktop; Raspberry Pi; Microsoft Azure
2017,C++; Python,,,
2017,,,,
2017,Java; JavaScript; SQL,,MySQL,
2017,,,,
2017,,,,
2017,Matlab; Python,,,Windows Desktop; Linux Desktop
2017,C; CoffeeScript; Haskell; JavaScript; Objective-C; PHP; Python; Ruby; SQL; Swift,AngularJS; Node.js,Redis; MySQL; PostgreSQL; SQLite,Android; iOS; Mac OS; Amazon Web Services (AWS)
2017,PHP,,,Arduino
2017,C#; CoffeeScript; Java; JavaScript; Python; SQL,,Cassandra; PostgreSQL,Mac OS
2017,PHP; SQL,AngularJS; Cordova,MySQL,Amazon Web Services (AWS)
2017,C; Java; JavaScript; SQL,AngularJS; Node.js; Cordova,MongoDB; Oracle,Android; iOS; Linux Desktop; Mac OS
2017,,,,
2017,,,,
2017,CoffeeScript; Java; JavaScript; Matlab; PHP; Python; SQL; TypeScript,AngularJS; Node.js; Firebase,MongoDB; Redis; SQL Server; MySQL; SQLite,Android; Raspberry Pi; WordPress
2017,JavaScript; Python,Node.js; React,,
2017,,,,
2017,,,,
2017,Go; JavaScript; Lua; PHP; Python; Ruby,,MySQL; SQLite,Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,JavaScript; PHP,AngularJS,MySQL,Android; WordPress
2017,C; C++; Java; JavaScript; PHP; SQL,AngularJS; Node.js; Cordova,MongoDB; PostgreSQL; SQLite,Arduino
2017,C#; SQL,.NET Core,Oracle,Android
2017,PHP,,MySQL,
2017,,,,
2017,C++; C#; Java; JavaScript; Python,AngularJS; Node.js; Cordova,MongoDB; MySQL,Android; Arduino; Amazon Web Services (AWS)
2017,C++; C#; Java; Objective-C,Node.js; Cordova,Oracle,Android; iOS
2017,Java; JavaScript; PHP; SQL,Node.js; Cordova,MySQL,Android; Windows Phone; Windows Desktop; Raspberry Pi; WordPress
2017,Assembly; C; C#; Java; JavaScript; SQL; VB.NET; VBA; Visual Basic 6,Xamarin; .NET Core,SQL Server,Android; Windows Desktop; Raspberry Pi; SharePoint; Mainframe
2017,Go; Groovy; Java; JavaScript; PHP; Ruby,Node.js; React,Redis; MySQL; PostgreSQL,Linux Desktop; WordPress; Amazon Web Services (AWS)
2017,,,,
2017,C#; JavaScript; SQL,Xamarin; .NET Core,SQL Server,Android; Windows Desktop; SharePoint; Microsoft Azure
2017,Java; JavaScript; SQL; TypeScript,AngularJS; Node.js; React,Cassandra; MongoDB; Redis; MySQL; PostgreSQL,Windows Desktop; Linux Desktop; Mac OS; WordPress
2017,Java; JavaScript; PHP; Python; TypeScript,AngularJS; React,MongoDB; MySQL; PostgreSQL; Oracle,
2017,C#; Java; SQL,,SQL Server; MySQL; SQLite,Android; Amazon Web Services (AWS)
2017,,,,
2017,,,,
2017,,,,
2017,C#; JavaScript; TypeScript; VB.NET,AngularJS; Node.js,SQL Server; MySQL,
2017,C; C++; C#; Java; Python; Ruby; SQL; VBA,,SQL Server; MySQL; SQLite,Android; Windows Desktop; Amazon Web Services (AWS)
2017,C; Java; Matlab; Python; VBA,,,Windows Desktop; Arduino; SharePoint
2017,C#; Java; JavaScript,,PostgreSQL,
2017,,,,
2017,C#; JavaScript; TypeScript,AngularJS; Node.js; Cordova; .NET Core,SQL Server,Android; Raspberry Pi
2017,Java; JavaScript; Visual Basic 6,AngularJS,MongoDB; SQL Server; Oracle,Mainframe
2017,,,,
2017,Java,Firebase,,Android; Linux Desktop; Mac OS
2017,,,,
2017,,,,
2017,Java; Perl; SQL,,MongoDB; PostgreSQL; Oracle,Windows Desktop; Linux Desktop
2017,C; Java; JavaScript; PHP; Python; SQL,,MySQL; SQLite,Raspberry Pi
2017,Java; JavaScript; Python,,PostgreSQL,Android
2017,,,,
2017,C#; JavaScript; SQL,.NET Core,SQLite,
2017,,,,
2017,,,,
2017,JavaScript; PHP; Ruby,,PostgreSQL,WordPress; Amazon Web Services (AWS)
2017,C#; SQL,.NET Core,SQL Server; MySQL,Android; iOS; Windows Desktop
2017,C#; Java; JavaScript; VBA,.NET Core,,
2017,,,,
2017,C#; JavaScript; SQL; VB.NET,,SQL Server,
2017,,,,
2017,,,,
2017,C#; SQL; VB.NET,,,
2017,,,,
2017,C++; C#; CoffeeScript; Java; PHP; Python; Ruby; SQL; TypeScript,AngularJS; Node.js,MongoDB; MySQL; PostgreSQL,Android; iOS; Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,,,,
2017,C#; Java; JavaScript; PHP; Python; SQL; TypeScript,AngularJS; Node.js; React,MySQL,
2017,C#; Java; JavaScript; PHP; Python; SQL,AngularJS; Firebase; .NET Core,SQL Server; MySQL; SQLite,Android; Windows Desktop; WordPress
2017,SQL,,SQL Server,
2017,C++; PHP,,MongoDB; MySQL,Linux Desktop; Arduino; Raspberry Pi
2017,,.NET Core,SQL Server; MySQL; Oracle,Windows Desktop
2017,C#; JavaScript; SQL,AngularJS,SQL Server; MySQL,Windows Phone; Windows Desktop
2017,JavaScript; PHP; SQL,,MySQL,Windows Desktop; Linux Desktop
2017,,,,
2017,C#; Java,Xamarin,Oracle,Windows Desktop
2017,,,,
2017,C; C++; Java,,,Windows Desktop; Linux Desktop
2017,Assembly; C; C++; C#; JavaScript; Objective-C; PHP; Python; Scala; SQL; Swift,.NET Core,SQL Server; MySQL; SQLite,iOS; Windows Desktop; Mac OS; Mainframe; Amazon Web Services (AWS)
2017,Assembly; JavaScript; Matlab; PHP; SQL,,SQL Server; MySQL,Windows Desktop; Linux Desktop
2017,,,,
2017,,,,
2017,,,,
2017,C#; Java; JavaScript; PHP; SQL,,MongoDB; SQL Server; MySQL,Android; Windows Phone
2017,,,,
2017,C++; PHP; SQL,Hadoop; Spark,MySQL,Android; Windows Desktop; Linux Desktop; WordPress
2017,C; C#; PHP,,SQL Server; MySQL; SQLite,Mac OS; WordPress
2017,,,,
2017,SQL,,SQL Server; MySQL; PostgreSQL,Windows Desktop
2017,C#; JavaScript; TypeScript,AngularJS; Node.js; .NET Core,SQL Server; MySQL; SQLite,Windows Desktop; Microsoft Azure
2017,C#; Java; Python,,MySQL; PostgreSQL; SQLite,Windows Desktop; Arduino
2017,JavaScript; PHP; R; SQL,Cordova,MySQL; Oracle,
2017,C; C++; C#; Java,.NET Core,,Windows Desktop; Linux Desktop; Arduino
2017,C#; JavaScript; Matlab; SQL,.NET Core,SQL Server,Windows Desktop; Mac OS; Microsoft Azure
2017,Java; JavaScript; Python; Ruby; SQL,Node.js,MongoDB; MySQL; PostgreSQL,Linux Desktop
2017,Java; JavaScript; Scala; SQL,Hadoop; Spark,,Windows Desktop; Linux Desktop; Microsoft Azure
2017,Groovy; Java; JavaScript; PHP; SQL,Node.js,,Android; Windows Desktop; Amazon Web Services (AWS)
2017,C++; C#; JavaScript; SQL; TypeScript,.NET Core,SQL Server,Windows Phone; Windows Desktop; Microsoft Azure
2017,C#; Java; JavaScript; PHP; Python; R; SQL,,SQL Server; MySQL,Raspberry Pi; WordPress
2017,JavaScript; PHP,,MongoDB; Redis; MySQL,Linux Desktop; Amazon Web Services (AWS)
2017,Java; JavaScript,AngularJS,,
2017,,,,
2017,,,,
2017,Groovy; Java; JavaScript,Node.js,MongoDB; MySQL; Oracle,Linux Desktop
2017,,,,
2017,,,,
2017,C#; Java; SQL,,SQL Server; MySQL,Windows Desktop
2017,Java; JavaScript; PHP; SQL,,MySQL; PostgreSQL; SQLite,Android; Windows Desktop
2017,SQL; VBA,,SQL Server,Windows Desktop
2017,Ruby,,Redis; PostgreSQL,Linux Desktop
2017,C; JavaScript; Ruby; SQL; TypeScript,AngularJS; Node.js,SQL Server; PostgreSQL; SQLite,Windows Desktop; Mac OS
2017,Assembly; C; C++; Java; JavaScript; Python,,,Windows Desktop; Arduino; Raspberry Pi
2017,JavaScript; PHP; SQL,AngularJS; Node.js,MySQL,
2017,,,,
2017,,,,
2017,,,,
2017,Python; SQL,,MongoDB; Redis; PostgreSQL; Oracle; SQLite,Amazon Web Services (AWS)
2017,,,,
2017,JavaScript; Ruby,Node.js; React,MongoDB; MySQL; PostgreSQL,iOS; Mac OS; Amazon Web Services (AWS)
2017,,,,
2017,JavaScript; PHP; SQL,AngularJS; Node.js,MongoDB; Redis; MySQL; PostgreSQL,Linux Desktop; WordPress; Amazon Web Services (AWS)
2017,Clojure; Scala,Hadoop,Redis; PostgreSQL,
2017,,,,
2017,C#; JavaScript; PHP; SQL,AngularJS; Cordova,SQL Server,Android; iOS; WordPress
2017,SQL; VB.NET; VBA; Visual Basic 6,.NET Core,SQL Server,Windows Desktop
2017,,,,
2017,Objective-C; Swift,Node.js,MongoDB; MySQL; SQLite,iOS
2017,C#; JavaScript,.NET Core,SQL Server,Windows Desktop
2017,Python,,SQL Server; PostgreSQL,Windows Desktop; Linux Desktop
2017,JavaScript; PHP; SQL; TypeScript,Cordova,MySQL,Linux Desktop; Mac OS; Raspberry Pi; Microsoft Azure
2017,C++; Clojure; Groovy; Java; JavaScript; Perl; Python; Ruby; Scala,AngularJS; React,,Amazon Web Services (AWS)
2017,JavaScript; PHP; Python; SQL; Visual Basic 6,Node.js; React; Cordova,MongoDB; MySQL,Windows Desktop; Mac OS
2017,,,,
2017,Assembly; C; C++; C#; VB.NET; Visual Basic 6,,,Windows Desktop
2017,,,,
2017,Assembly; C; C++; Java; JavaScript; Lua; PHP; SQL,Node.js; Cordova,MongoDB; MySQL; PostgreSQL; SQLite,Android; Arduino
2017,,,,
2017,PHP,,MySQL,
2017,,,,
2017,Java,Xamarin,PostgreSQL,
2017,,,,
2017,,,,
2017,Java; JavaScript; PHP; VBA,AngularJS,MySQL; SQLite,
2017,,,,
2017,JavaScript; Swift,AngularJS; Node.js,MySQL,iOS; Mac OS; Arduino
2017,Java; JavaScript; Python; SQL,,MySQL,
2017,C++; Java; JavaScript; Objective-C; Swift,,,Android; iOS; Windows Desktop
2017,JavaScript; Python; VBA,AngularJS; Node.js; React,MongoDB,Windows Desktop
2017,Assembly; C; C++; JavaScript; Matlab; Python,,,
2017,Java; JavaScript; SQL,,PostgreSQL; Oracle,
2017,,,,
2017,C; C++; C#; JavaScript; SQL; VB.NET; VBA; Visual Basic 6,.NET Core,SQL Server; MySQL; PostgreSQL; Oracle; SQLite,Android; Arduino; Raspberry Pi; SharePoint
2017,C#; SQL,.NET Core,SQL Server,Android; Windows Desktop; Microsoft Azure
2017,,,,
2017,,,,
2017,C#; JavaScript; SQL; TypeScript,,SQL Server,SharePoint
2017,Groovy; Java,,MongoDB,
2017,C#; SQL,AngularJS; Node.js; Spark; .NET Core,SQL Server,Windows Desktop; Amazon Web Services (AWS)
2017,JavaScript; PHP; SQL,,SQL Server,
2017,,,,
2017,C++; Java; Matlab; PHP; Python; SQL,,SQL Server; MySQL; PostgreSQL,
2017,,,,
2017,,,,
2017,JavaScript; PHP; SQL,,MySQL,
2017,Java,,Oracle,
2017,Java; JavaScript; PHP; SQL,Cordova,MySQL,Android; Amazon Web Services (AWS)
2017,,,,
2017,,,,
2017,C; C++; C#; Java; Python; R; SQL,.NET Core,SQL Server,Linux Desktop; Raspberry Pi; Microsoft Azure
2017,C#,.NET Core,Oracle,Windows Desktop
2017,C#,.NET Core,,Windows Desktop
2017,,,,
2017,,,,
2017,,,,
2017,,,,
2017,Assembly; C; C#,.NET Core,,Windows Desktop; Linux Desktop; Mac OS
2017,C++; C#; Java; JavaScript; TypeScript; VB.NET; VBA; Visual Basic 6,AngularJS; .NET Core,MySQL,Android; Windows Desktop
2017,Java; JavaScript; PHP,Node.js; React,Cassandra; MongoDB,
2017,C++; Clojure; Matlab; Python; Swift,Firebase,,iOS
2017,Java; Python; SQL,,SQL Server; PostgreSQL,
2017,Java; VBA,,,
2017,C; C++; Python; Swift,,MongoDB; Redis,iOS; Linux Desktop; Mac OS; Raspberry Pi
2017,C++; Java,,MySQL,Linux Desktop; Raspberry Pi
2017,Java,,,Linux Desktop; Mainframe
2017,Assembly; C; JavaScript,AngularJS; Firebase,MySQL; SQLite,
2017,,,,
2017,C#; PHP; Python; SQL,,MongoDB; PostgreSQL,Android; Microsoft Azure
2017,C#; JavaScript; SQL; VB.NET; VBA,.NET Core,SQL Server,Windows Desktop
2017,,,,
2017,C#; JavaScript; SQL,AngularJS; Node.js; Firebase,SQL Server,
2017,,,,
2017,,,,
