Year,HaveWorkedLanguage,HaveWorkedFramework,HaveWorkedDatabase,HaveWorkedPlatform
2017,C#; JavaScript; SQL; TypeScript,AngularJS; .NET Core,SQL Server,Microsoft Azure
2017,C#; JavaScript; SQL,.NET Core,SQL Server,Microsoft Azure
2017,JavaScript; PHP; Python; SQL,React,MongoDB; Oracle,Linux Desktop; SharePoint
2017,C#; Java; JavaScript; SQL; TypeScript; VBA,AngularJS; Cordova; .NET Core,SQL Server; SQLite,Android; SharePoint; WordPress; Microsoft Azure
2017,C#; Java; JavaScript; SQL,AngularJS; .NET Core,MongoDB; Redis; SQL Server,Linux Desktop; SharePoint; Microsoft Azure
2017,JavaScript; Python; Ruby,Node.js; React,MongoDB; Redis; PostgreSQL,Amazon Web Services (AWS)
2017,Elixir; Objective-C; Ruby; Swift,Hadoop,MySQL,iOS; Amazon Web Services (AWS)
2017,Java; JavaScript; PHP; Python; SQL,Node.js; React,MySQL; SQLite,Android; Amazon Web Services (AWS)
2017,C; C#; JavaScript; TypeScript,AngularJS; Node.js,SQL Server,Windows Desktop; Microsoft Azure
2017,C++; C#,.NET Core,MongoDB; Redis,Windows Desktop
2017,Assembly; C; C++; C#; Common Lisp; Go; Haskell; Java; Rust,Spark,MySQL,Android; Windows Desktop; Linux Desktop; Arduino; Amazon Web Services (AWS)
2017,C#; JavaScript; PHP; SQL; TypeScript,AngularJS,MongoDB; Redis; SQL Server,Serverless; Amazon Web Services (AWS); Microsoft Azure
2017,C; C++; PHP; Python; SQL,AngularJS,MySQL,Raspberry Pi
2017,Assembly; C; C++; C#; Java; JavaScript; Lua; PHP; SQL; VB.NET; VBA; Visual Basic 6,Node.js; .NET Core,SQL Server; MySQL; PostgreSQL; Oracle,Windows Desktop; Amazon Web Services (AWS)
2017,C#; Java; JavaScript; SQL; VB.NET; VBA; Visual Basic 6,.NET Core,MongoDB; SQL Server; MySQL; PostgreSQL; SQLite,Windows Phone; Windows Desktop; Mainframe
2017,Java; JavaScript; Objective-C; SQL,AngularJS; Node.js; Cordova,MongoDB; PostgreSQL,Mac OS; Serverless; Amazon Web Services (AWS)
2017,C; C++; C#; Dart; Go; Java; JavaScript; Objective-C; Python; SQL; Swift,Xamarin; .NET Core,MongoDB; SQL Server; MySQL; SQLite,Android; iOS; WordPress
2017,C#; Common Lisp; JavaScript; SQL; Swift,AngularJS; Xamarin,Redis; MySQL,iOS; Amazon Web Services (AWS); Microsoft Azure
2017,C#; SQL,.NET Core,SQL Server,Windows Desktop
2017,C++; C#; Java,.NET Core,SQL Server,Windows Desktop
2017,C#; Java; JavaScript; Ruby; SQL,Node.js,MongoDB; Redis; SQL Server; MySQL,Amazon Web Services (AWS)
2017,Java; JavaScript; PHP,Node.js,MySQL,Android; Linux Desktop
2017,JavaScript; Python,AngularJS,Cassandra; Redis; PostgreSQL,Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,Java; JavaScript; Objective-C; Ruby,Node.js,MySQL,Android; iOS; Windows Desktop
2017,Java; JavaScript; Lua; PHP; Python; Ruby; SQL; TypeScript,AngularJS; Node.js,MongoDB; Redis; SQL Server; MySQL; PostgreSQL; Oracle; SQLite,Amazon Web Services (AWS); Microsoft Azure
2017,JavaScript; PHP; SQL,AngularJS,SQL Server; PostgreSQL,Mac OS
2017,C#; Java; JavaScript; PHP; SQL; TypeScript,Node.js; .NET Core,MySQL,Android; Windows Desktop; WordPress
2017,C; C++; C#; Java; JavaScript; Perl; PHP; Python; Swift,Node.js; .NET Core,MySQL,iOS; Windows Desktop; Linux Desktop; Mac OS; Arduino; Raspberry Pi; WordPress; Microsoft Azure
2017,C; C++; JavaScript; PHP; SQL,AngularJS; Node.js; Cordova; Firebase,Redis; MySQL; SQLite,WordPress
2017,C#; CoffeeScript; JavaScript,AngularJS; Node.js; React,MongoDB; MySQL,Linux Desktop; Mac OS
2017,Assembly; C; C++; C#; JavaScript; PHP; TypeScript; VB.NET,Node.js; .NET Core,SQL Server,Windows Phone; Windows Desktop; WordPress; Amazon Web Services (AWS); Microsoft Azure
2017,C#; JavaScript; Objective-C; SQL; Swift; VB.NET,AngularJS; Firebase; .NET Core,SQL Server; Oracle,Raspberry Pi; SharePoint
2017,JavaScript; PHP; SQL,Node.js,PostgreSQL,Serverless; Amazon Web Services (AWS)
2017,Clojure; Java; PHP; Python; Scala; SQL,Hadoop; Node.js; Spark,MySQL; PostgreSQL; Oracle,Raspberry Pi; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL; VB.NET,AngularJS; Xamarin; .NET Core,SQL Server; Oracle; SQLite,Windows Phone; Windows Desktop; Raspberry Pi; SharePoint; WordPress; Microsoft Azure
2017,CoffeeScript; Java; JavaScript; PHP; SQL,AngularJS,MySQL,Android; iOS; Windows Phone; Windows Desktop; Linux Desktop
2017,C; C#; Python; R; Ruby; SQL; VBA,Hadoop; Spark; .NET Core,Cassandra; SQL Server; MySQL; PostgreSQL,SharePoint
2017,Java; JavaScript; TypeScript,Cordova,MongoDB; SQLite,Android; Amazon Web Services (AWS)
2017,C; C++; Java; JavaScript; PHP; Python; SQL,Node.js; React; .NET Core,MongoDB; Redis; SQL Server; MySQL; Oracle,Linux Desktop; Mac OS; Serverless; WordPress; Amazon Web Services (AWS)
2017,C#; JavaScript; R; Ruby; Scala; SQL,AngularJS; Hadoop; Cordova; Firebase; .NET Core,MySQL; PostgreSQL; SQLite,iOS; Linux Desktop; Mac OS; Serverless
2017,C; Groovy; Java; JavaScript; Perl; Python; Scala; SQL,AngularJS; Node.js,MySQL; SQLite,Linux Desktop; Raspberry Pi; Amazon Web Services (AWS)
2017,PHP; SQL,Node.js,SQL Server; MySQL,Android; iOS; Windows Desktop; Linux Desktop
2017,C#,Xamarin; .NET Core,SQL Server; SQLite,Android; Windows Desktop
2017,C#; JavaScript; PHP; Python; SQL,AngularJS; .NET Core,Redis; SQL Server; MySQL; SQLite,WordPress
2017,C#; JavaScript; PHP,AngularJS; Node.js,MongoDB; SQL Server; PostgreSQL,Arduino
2017,C#; JavaScript; Python; SQL,Node.js,MongoDB,Windows Desktop; Linux Desktop
2017,Assembly; C; C++; Common Lisp; Clojure; Erlang; Go; Haskell; Java; JavaScript; Python; R,Node.js,MySQL,Android; Linux Desktop; Raspberry Pi
2017,C#; JavaScript; SQL,AngularJS,Redis; SQL Server,Microsoft Azure
2017,Java; JavaScript; SQL,Node.js,Oracle,Mac OS
2017,JavaScript; PHP,AngularJS,MySQL,Windows Desktop; Amazon Web Services (AWS)
2017,Java; JavaScript; Ruby; Scala,Spark,MongoDB; Redis; MySQL,Amazon Web Services (AWS)
2017,C#; JavaScript; Python; SQL; TypeScript; VB.NET,AngularJS; .NET Core,SQL Server,Windows Desktop
2017,C#; JavaScript,.NET Core,MongoDB; Redis,Windows Desktop; Linux Desktop; Amazon Web Services (AWS)
2017,C; C++; C#; Erlang; Go; Java; Rust; SQL; TypeScript,AngularJS,MongoDB,Android; Windows Desktop
2017,C#; Java; JavaScript; TypeScript,AngularJS,Redis; SQL Server; Oracle,SharePoint; Microsoft Azure
2017,C#; JavaScript; Python; TypeScript,AngularJS; Node.js,MongoDB,Amazon Web Services (AWS)
2017,C; C++; Java; Perl; Python; SQL,Node.js,MySQL; Oracle,Windows Desktop; Linux Desktop; Amazon Web Services (AWS)
2017,Java; Python; R,AngularJS; Firebase,Cassandra; MongoDB,Linux Desktop
2017,C#; JavaScript; SQL,AngularJS; .NET Core,SQL Server,Amazon Web Services (AWS)
2017,JavaScript; Objective-C; PHP; SQL; Swift,Node.js; React,SQL Server; MySQL,iOS; Raspberry Pi; SharePoint; Microsoft Azure
2017,C#; Java; JavaScript; PHP; Python; SQL; TypeScript,AngularJS; Node.js; Firebase,SQL Server; MySQL; PostgreSQL; Oracle; SQLite,Android
2017,C#; JavaScript; Lua; Python; R; SQL,AngularJS; Node.js; React,MongoDB; Redis; SQL Server; MySQL; PostgreSQL,Android; Windows Desktop; Linux Desktop; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL; TypeScript,AngularJS; .NET Core,SQL Server,Android; Windows Desktop; Microsoft Azure
2017,JavaScript; Objective-C; Swift,AngularJS; Node.js; Cordova; Firebase,PostgreSQL; SQLite,iOS; Arduino
2017,Java,Hadoop,MySQL; PostgreSQL; Oracle,Amazon Web Services (AWS)
2017,C#; JavaScript; TypeScript,AngularJS; Cordova; .NET Core,SQL Server,Raspberry Pi
2017,C#; Java; JavaScript; TypeScript,AngularJS; Node.js; React,SQL Server,Android; Windows Desktop; Raspberry Pi
2017,C++; C#; Java; JavaScript; PHP; Python; SQL; VB.NET,Node.js; .NET Core,MySQL; PostgreSQL; SQLite,Android; Windows Desktop; WordPress; Amazon Web Services (AWS)
2017,Java; JavaScript; PHP; Python; SQL,AngularJS,MongoDB; PostgreSQL,Linux Desktop
2017,Java; JavaScript; PHP; Python; Ruby,AngularJS,Redis; MySQL; PostgreSQL; SQLite,Android; Linux Desktop; SharePoint
2017,Java; JavaScript; Lua; Python; SQL,Node.js; .NET Core,MySQL,Windows Desktop; Linux Desktop; Raspberry Pi
2017,JavaScript; Perl; Python; SQL,React; Firebase,MongoDB; MySQL; PostgreSQL,Android; iOS; Amazon Web Services (AWS)
2017,Assembly; Java; JavaScript; SQL; TypeScript,AngularJS; Node.js,MongoDB; Redis; SQL Server; MySQL; Oracle,Windows Desktop; Mac OS
2017,Groovy; Java; SQL,Hadoop,MySQL; PostgreSQL,Serverless; Amazon Web Services (AWS)
2017,C#; Java; JavaScript; SQL,AngularJS; Node.js; Cordova; .NET Core,Redis; SQL Server; MySQL; SQLite,Android; Windows Desktop
2017,C; C++; C#; Java; JavaScript; Objective-C; PHP; SQL,Xamarin; Firebase; .NET Core,MongoDB; MySQL,Android; iOS
2017,JavaScript; PHP,Node.js,MySQL; SQLite,WordPress; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL,Node.js,Redis; SQL Server,Raspberry Pi; Amazon Web Services (AWS)
2017,C#; Java; JavaScript; SQL,AngularJS; Node.js; Cordova; Firebase; .NET Core,MongoDB; PostgreSQL; SQLite,Windows Desktop
2017,Java; JavaScript; Objective-C; Ruby,Node.js; React,Redis; PostgreSQL,iOS; Mac OS; Amazon Web Services (AWS)
2017,Java; PHP,Firebase,MySQL; SQLite,Android
2017,C++; JavaScript; Python,AngularJS,PostgreSQL,Linux Desktop
2017,C#; JavaScript; SQL; Swift,AngularJS; Xamarin,MongoDB; SQL Server,Android; iOS; Microsoft Azure
2017,C#; Go; Java; JavaScript; PHP; SQL; TypeScript,React; .NET Core,Redis; SQL Server; MySQL; PostgreSQL; SQLite,Android; iOS; Arduino; WordPress; Amazon Web Services (AWS); Microsoft Azure
2017,Java; JavaScript; SQL,AngularJS,Redis; MySQL; PostgreSQL; SQLite,Android; iOS; Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,JavaScript; SQL,Node.js; React,MySQL,Mainframe
2017,C#; JavaScript; SQL; VB.NET; VBA,.NET Core,SQL Server,Windows Desktop
2017,C++; Java; JavaScript; PHP; SQL; TypeScript,AngularJS; Node.js; Cordova; .NET Core,SQL Server; MySQL; Oracle,Android; Windows Phone; Mac OS; SharePoint; WordPress
2017,Java; PHP,Hadoop,MySQL,Linux Desktop
2017,C#; JavaScript; Python; SQL; VB.NET,AngularJS,SQL Server,Windows Desktop
2017,Java; JavaScript; SQL,React,Redis; MySQL,Linux Desktop
2017,JavaScript; Python,Node.js,MongoDB; Redis,Mac OS; Amazon Web Services (AWS)
2017,C++; Java; Scala,Hadoop; Spark,Cassandra; MongoDB; Redis; MySQL; Oracle,Linux Desktop; Amazon Web Services (AWS)
2017,Java; JavaScript; PHP; SQL,AngularJS; Node.js,MySQL,Raspberry Pi
2017,C; C++; C#; Go; Java; JavaScript; Python; SQL,AngularJS; Node.js,MongoDB; SQL Server; PostgreSQL; SQLite,Windows Desktop; Amazon Web Services (AWS)
2017,Groovy; Java; Scala; SQL,Node.js,Redis; MySQL,Mac OS
2017,PHP; SQL; VB.NET,.NET Core,SQL Server; MySQL,Windows Desktop; WordPress
2017,C#; JavaScript; Python; R; SQL,AngularJS; .NET Core,SQL Server; MySQL; Oracle; SQLite,Windows Desktop; Linux Desktop; Mac OS; Arduino; Raspberry Pi; SharePoint; WordPress
2017,C#; F#; SQL; TypeScript,Node.js; React; Xamarin,SQL Server,Windows Desktop; Microsoft Azure
2017,JavaScript; PHP; Ruby; SQL,AngularJS; Cordova,Redis; MySQL,WordPress
2017,Assembly; C; C++; C#; SQL,.NET Core,SQL Server; SQLite,Windows Desktop; Microsoft Azure
2017,C#; JavaScript; Perl; R; SQL,AngularJS; Node.js; React; Xamarin; Firebase; .NET Core,SQL Server,Serverless; Amazon Web Services (AWS)
2017,C++; C#; Java; JavaScript; PHP; SQL; Swift,AngularJS; Node.js; .NET Core,SQL Server; MySQL,Salesforce; SharePoint; WordPress
2017,C#; F#,.NET Core,SQL Server; SQLite,Windows Desktop
2017,C; C++; Java; JavaScript; PHP; Python; SQL,.NET Core,SQL Server; MySQL; Oracle; SQLite,Windows Desktop; Linux Desktop
2017,C; CoffeeScript; Elixir; JavaScript; Ruby; SQL; Swift,Node.js; React; Firebase,Redis; MySQL; PostgreSQL; SQLite,Android; iOS; Mac OS; Raspberry Pi; Amazon Web Services (AWS)
2017,Clojure; Go; Groovy; Java; JavaScript; Matlab; PHP; Python; R; Ruby; Scala; SQL; TypeScript,AngularJS; Node.js; Cordova; Firebase,MongoDB; Redis; MySQL; PostgreSQL; SQLite,Android; iOS; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL,Node.js; Cordova; .NET Core,SQL Server,Android
2017,JavaScript; PHP; Python; Scala; SQL; TypeScript,AngularJS; Node.js; React,MySQL,Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,JavaScript; Python; SQL,React,Redis; SQL Server; MySQL; PostgreSQL; SQLite,Linux Desktop
2017,Java; JavaScript; SQL,AngularJS; Node.js; Cordova,MongoDB; MySQL; PostgreSQL; Oracle; SQLite,Android; Windows Desktop; Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,C#; Go; JavaScript; Python,Node.js; React,SQL Server; MySQL; PostgreSQL; SQLite,Windows Desktop; WordPress; Amazon Web Services (AWS)
2017,Assembly; C; CoffeeScript; Go; JavaScript; Python; Ruby; Scala,Node.js; Spark,Cassandra; Redis; PostgreSQL,Linux Desktop; Amazon Web Services (AWS)
2017,Groovy; Java; JavaScript; PHP; Python; Ruby,Node.js; Cordova,MongoDB; Redis; MySQL; PostgreSQL; SQLite,Android; Linux Desktop; Arduino; Serverless; WordPress; Amazon Web Services (AWS); Microsoft Azure
2017,C#; F#; JavaScript; SQL,AngularJS; Node.js,SQL Server; MySQL; SQLite,Android; Windows Desktop; SharePoint; Microsoft Azure
2017,C; Go; JavaScript; Python,AngularJS; Node.js,MongoDB; Redis; SQLite,Android; Linux Desktop; WordPress
2017,JavaScript,AngularJS; Node.js,MongoDB; MySQL; SQLite,Windows Desktop; Mac OS; WordPress
2017,JavaScript,AngularJS; Node.js; React,MongoDB; Redis,Android; iOS; Amazon Web Services (AWS)
2017,C++; C#; JavaScript,AngularJS; .NET Core,SQL Server,Windows Desktop; Microsoft Azure
2017,Java; JavaScript; TypeScript,AngularJS; Node.js,Redis; SQLite,Android
2017,JavaScript; SQL,AngularJS; Node.js; React,MongoDB; Redis; MySQL; PostgreSQL; SQLite,Mac OS; Amazon Web Services (AWS); Microsoft Azure
2017,C; C#; Swift,React,MySQL; SQLite,iOS
2017,JavaScript; PHP,Node.js,MySQL,Salesforce
2017,Ruby,Node.js,PostgreSQL; SQLite,Linux Desktop
2017,CoffeeScript; JavaScript; Python,AngularJS; Node.js,MongoDB; Redis,Mac OS; Amazon Web Services (AWS)
2017,C#; CoffeeScript; Java; JavaScript; Objective-C; PHP; Python; SQL,AngularJS; Node.js; Cordova; Firebase,SQL Server; MySQL; SQLite,Android; iOS; Mac OS; Salesforce; Amazon Web Services (AWS)
2017,C++; C#; JavaScript; PHP; SQL; VB.NET,AngularJS; .NET Core,SQL Server; MySQL,Salesforce; WordPress; Microsoft Azure
2017,C; Java; JavaScript; Objective-C; Python; Ruby; SQL; Swift,Node.js; Cordova,Cassandra; MongoDB; Redis; MySQL; PostgreSQL; Oracle; SQLite,Android; iOS; Arduino; WordPress; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL,.NET Core,SQL Server,Microsoft Azure
2017,JavaScript,Cordova; Firebase,MySQL,iOS; Mac OS; Raspberry Pi; WordPress
2017,C#; JavaScript; SQL,.NET Core,SQL Server,Windows Desktop
2017,C++; C#; JavaScript; SQL,AngularJS,Oracle,Windows Desktop
2017,C++; Java; SQL,Node.js,MongoDB; MySQL; SQLite,Android; Mac OS
2017,C; Go; Java; JavaScript; PHP; Python; SQL; TypeScript,Node.js,MySQL; PostgreSQL,Raspberry Pi; Amazon Web Services (AWS)
2017,C#; JavaScript,Node.js; Xamarin; .NET Core,MongoDB,Amazon Web Services (AWS)
2017,C#; Erlang; F#; JavaScript; Scala; TypeScript,AngularJS; Spark,MongoDB; SQL Server,Amazon Web Services (AWS); Microsoft Azure
2017,C++; JavaScript; Python; SQL,AngularJS; Node.js,Cassandra; Redis; MySQL,Android; Mac OS; Amazon Web Services (AWS); Microsoft Azure
2017,C#; F#; JavaScript; PHP; SQL; TypeScript,Node.js; React; .NET Core,SQL Server; MySQL,Windows Desktop; Linux Desktop
2017,C; C++; Java; JavaScript; Python; SQL,Hadoop; Node.js,MongoDB; Redis; SQL Server; PostgreSQL,Windows Desktop; Serverless
2017,JavaScript; SQL; TypeScript,AngularJS; Node.js,MongoDB; Redis; MySQL,Windows Desktop
2017,C; C++; C#; Java; JavaScript; PHP; SQL; Swift,AngularJS; React; .NET Core,SQL Server; MySQL,iOS; Raspberry Pi
2017,C; C#; JavaScript; PHP; SQL,.NET Core,SQL Server; MySQL,Windows Desktop
2017,CoffeeScript; Clojure; Haskell; Java; JavaScript; Objective-C; Python; Ruby; Swift,Hadoop; Node.js; React,Cassandra; Redis; MySQL; PostgreSQL; SQLite,iOS; Arduino; Mainframe; Amazon Web Services (AWS)
2017,C; C#; Java; JavaScript; Objective-C; PHP; Python; SQL,AngularJS; Node.js; React; Cordova,Redis; SQL Server; MySQL; PostgreSQL; SQLite,Android; iOS; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL; Swift,Node.js; React; .NET Core,MongoDB; SQL Server; MySQL,iOS; Windows Desktop; Mac OS; Raspberry Pi
2017,C#; JavaScript; Ruby; SQL; TypeScript,Node.js; React,SQL Server; MySQL; PostgreSQL; SQLite,Amazon Web Services (AWS); Microsoft Azure
2017,Go; JavaScript; PHP; SQL,Node.js; React; Firebase,MySQL; SQLite,iOS; Raspberry Pi; Amazon Web Services (AWS)
2017,C#; JavaScript; Python; SQL; TypeScript,AngularJS; Node.js,SQL Server,Windows Desktop
2017,C#; JavaScript; PHP; SQL; TypeScript,Node.js; .NET Core,SQL Server; MySQL,Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,JavaScript; SQL,.NET Core,SQL Server; SQLite,Windows Desktop
2017,C; C#; Elixir; F#; Python,Xamarin; .NET Core,Redis; SQL Server; MySQL; PostgreSQL,iOS; Raspberry Pi; Serverless; SharePoint
2017,C#; Java; JavaScript; Objective-C; SQL,AngularJS; .NET Core,SQL Server,Android; iOS; Arduino; Raspberry Pi; Microsoft Azure
2017,Java; JavaScript; Python; Scala; SQL,Hadoop; Node.js,PostgreSQL,Android
2017,Groovy; Java; JavaScript; SQL,AngularJS; Node.js,MongoDB; Redis; MySQL; PostgreSQL,Serverless; Amazon Web Services (AWS)
2017,C#; Java; JavaScript,AngularJS; Firebase; .NET Core,Redis; MySQL,Android; Microsoft Azure
2017,C#; JavaScript; SQL; TypeScript; VB.NET,AngularJS,Redis; SQL Server,Windows Desktop
2017,C#; JavaScript; Perl; PHP; TypeScript,AngularJS; Node.js; React; Xamarin; .NET Core,SQL Server,Amazon Web Services (AWS); Microsoft Azure
2017,C#; JavaScript; SQL; TypeScript,AngularJS,SQL Server,Windows Desktop
2017,C; C++; Java; JavaScript,AngularJS; Hadoop; Cordova,PostgreSQL,Android; iOS; Linux Desktop; Mac OS; Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL; TypeScript; VB.NET,AngularJS; Node.js; .NET Core,MongoDB; SQL Server,Windows Desktop; Microsoft Azure
2017,Java; JavaScript; PHP; Python; SQL; Swift; TypeScript,AngularJS; Node.js; Cordova,MongoDB; Redis; MySQL; SQLite,Android; iOS; Amazon Web Services (AWS)
2017,C#; JavaScript; Python; SQL,AngularJS; Node.js; React,MongoDB; SQL Server,Mac OS; Amazon Web Services (AWS)
2017,Assembly; C; C++; C#; Python; VB.NET,.NET Core,SQL Server; PostgreSQL,Windows Desktop; Linux Desktop
2017,Groovy; Java; JavaScript; Python; SQL; TypeScript,AngularJS; Firebase,MySQL; PostgreSQL; SQLite,Android; Linux Desktop
2017,JavaScript; PHP; Python; Ruby; SQL,AngularJS; Node.js; Cordova,MongoDB; Redis; MySQL; PostgreSQL; SQLite,Amazon Web Services (AWS)
2017,Python; R; Scala,Spark,MySQL,Amazon Web Services (AWS)
2017,C#; JavaScript; TypeScript,AngularJS; Node.js; React; Cordova,MongoDB; Redis; MySQL,Serverless; Amazon Web Services (AWS)
2017,Java; JavaScript; SQL,React,MySQL; PostgreSQL; SQLite,Windows Desktop; Linux Desktop; Amazon Web Services (AWS)
2017,Assembly; C; C++; C#,.NET Core,MongoDB; MySQL,Windows Desktop; Amazon Web Services (AWS)
2017,Java; JavaScript; PHP; Python,AngularJS; Node.js; Firebase,Redis; MySQL; SQLite,Amazon Web Services (AWS)
2017,C#; JavaScript; SQL; TypeScript,AngularJS,SQL Server,Windows Desktop; Amazon Web Services (AWS); Microsoft Azure
2017,JavaScript; Ruby,Node.js; React,MongoDB; Redis; PostgreSQL,Mac OS; Amazon Web Services (AWS)
2017,C#; JavaScript; PHP; SQL; VB.NET,.NET Core,SQL Server; MySQL; SQLite,Windows Desktop; Arduino
2017,C#; JavaScript; SQL; TypeScript,React,SQL Server,SharePoint; Microsoft Azure
2017,JavaScript; PHP; SQL,AngularJS,MySQL,Windows Desktop; Amazon Web Services (AWS)
2017,C#; Java; JavaScript; PHP; Ruby; SQL,AngularJS,SQL Server; MySQL,Linux Desktop; Mac OS; Raspberry Pi
2017,JavaScript; PHP; Python; SQL; TypeScript,AngularJS; Node.js; React,Redis; MySQL; SQLite,Arduino; Raspberry Pi; Serverless; WordPress; Amazon Web Services (AWS)
2017,C++; Python; SQL,Firebase,MySQL; SQLite,Android; Windows Desktop; Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,C; Java; JavaScript,Node.js; React,MongoDB,Linux Desktop
2017,C++; C#; CoffeeScript; JavaScript; PHP; Ruby; SQL; TypeScript,AngularJS; Node.js; Cordova; .NET Core,SQL Server; MySQL; PostgreSQL; Oracle; SQLite,Android; WordPress; Amazon Web Services (AWS)
2017,C; C++; Go; JavaScript; Python; Ruby; SQL,Node.js; React,Redis; MySQL; PostgreSQL; SQLite,WordPress; Amazon Web Services (AWS)
2017,CoffeeScript; Java; JavaScript; SQL; Swift; TypeScript,AngularJS; Node.js; Cordova,MySQL; SQLite,Android; iOS; Windows Desktop; Linux Desktop; Mac OS
2017,C#; Go; JavaScript; Perl; PHP; SQL,AngularJS; Hadoop; React,Cassandra; SQL Server; MySQL; PostgreSQL; SQLite,WordPress; Amazon Web Services (AWS)
2017,C; C#; JavaScript; PHP; Python; R; SQL; TypeScript,AngularJS; Node.js; React; Firebase,MongoDB; SQL Server; MySQL; PostgreSQL,Android; Amazon Web Services (AWS); Microsoft Azure
2017,Java; Swift,Node.js,Oracle,Android; iOS
2017,C#; F#; JavaScript; TypeScript,Xamarin; .NET Core,Oracle,Windows Desktop
2017,JavaScript; Objective-C; Python; SQL; TypeScript,AngularJS; Node.js,PostgreSQL,Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,JavaScript; PHP; SQL,AngularJS; Node.js; Cordova,Redis; MySQL,Linux Desktop; Mac OS; Salesforce; WordPress; Amazon Web Services (AWS)
2017,C; Groovy; Java; Python,Node.js; Firebase,SQLite,Android; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL,Xamarin; .NET Core,SQL Server,Windows Desktop
2017,Go; JavaScript; Perl; PHP; SQL,Node.js,MySQL; Oracle; SQLite,Android; iOS; Linux Desktop; Raspberry Pi
